Matricule;Établissement;Nom;Prénom;Sexe;Date de naissance;Nationalité;Titre de séjour;Date d'entrée;Date de sortie;Type de contrat;Statut;Service;Emploi;Temps de travail;Salaire mensuel brut;Coefficient;Absence longue en cours;Mandat;Bénéficiaire obligation emploi;Observations
M052373;Agence Ouest;JAUD;Sandra;F;19/03/1989;Ivoirienne;Carte de séjour pluriannuelle;11/11/2011;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3721,33;F;;;;
M052374;Centre de services clients;JEANNE;Sarah;F;22/08/1961;Comorienne;Carte de séjour pluriannuelle;22/06/1986;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;4355,77;F;;;;
M052375;Siège;JEHANNO;Séverine;F;25/01/1978;Malienne;Carte de résident;05/01/2002;;CDI;Employé;Ressources humaines;Chargé(e) d’accueil;Temps plein;3012,32;A;;;;
M052376;Agence Nord;JOB;Sibylle;F;28/06/1995;Turque;Carte de séjour pluriannuelle;16/08/2020;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle particuliers;Temps plein;2585,33;B;;;;
M052377;Agence Sud;JOFFRE;Solange;F;03/11/1967;Polonaise;;27/03/1993;;CDI;Employé;Juridique;Conseiller(ère) clientèle professionnels;Temps plein;3333,31;C;;;;
M052378;Agence Est;JOLIVET;Sophie;F;06/04/1984;Camerounaise;Carte de résident;10/10/2011;;CDI;Employé;Contrôle interne;Gestionnaire back-office;Temps plein;2906,33;D;;;;
M052379;Agence Ouest;JOLY;Charles;H;09/09/2001;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/2024;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5079,38;H;;;;
M052380;Centre de services clients;JONAS;Christian;H;12/02/1973;Haïtienne;Carte de séjour pluriannuelle;04/12/2002;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;6281,56;I;;;;
M052381;Siège;JOSSET;Christophe;H;15/07/1990;Française;;15/07/2020;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;3883,74;F;;;;
M052382;Agence Nord;JOUAN;Claude;H;18/12/1962;Française;;26/02/1993;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;4153,71;F;;;;
M052383;Agence Sud;JOUBERT;Clément;H;21/05/1979;Française;;09/09/2011;;CDI;Employé;Crédit;Chargé(e) de clientèle à distance;90 %;2753,55;A;;;;
M052384;Agence Est;JOURDE;Corentin;H;24/10/1996;Française;;20/04/2024;;CDI;Employé;Conformité;Chargé(e) d’accueil;Temps plein;2443,34;B;;;;
M052385;Agence Ouest;JOUSSE;Cyril;H;27/03/1968;Française;;03/11/1989;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle particuliers;Temps plein;3437,29;C;;;;
M052386;Centre de services clients;JOYEUX;Véronique;F;02/08/1985;Française;;14/06/2007;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle professionnels;Temps plein;2874,77;D;;;;
M052387;Siège;JUGE;Victoire;F;05/01/2002;Française;;25/01/2024;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;4752,46;H;;;;
M052388;Agence Nord;JULLIEN;Violaine;F;08/06/1974;Française;;08/08/1998;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;4352,19;G;;;;
M052389;Agence Sud;JUNG;Virginie;F;11/11/1991;Française;;19/03/2016;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;3515,47;E;;;Oui;
M052390;Agence Est;JUSTIN;Zoé;F;14/04/1963;Française;;02/10/1989;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;3138,16;B;;;;
M052391;Agence Ouest;ABADIE;Adélaïde;F;17/09/1980;Française;;13/05/2007;;CDI;Employé;Réseau;Opérateur(rice) de saisie;Temps plein;3089,77;A;;;;
M052392;Centre de services clients;ABEL;Agnès;F;20/02/1997;Française;;24/12/2024;;CDI;Employé;Back-office;Chargé(e) de clientèle à distance;Temps plein;2688,89;B;;;;
M052393;Siège;ACHARD;Aline;F;23/07/1969;Française;;07/07/1998;;CDI;Employé;Crédit;Chargé(e) d’accueil;Temps plein;2930,76;C;;;;
M052394;Agence Nord;ADAM;Émile;H;26/12/1986;Française;;18/02/2016;;CDI;Employé;Conformité;Conseiller(ère) clientèle particuliers;Temps plein;2610,70;D;;;;
M052395;Agence Sud;AGNEL;Emmanuel;H;01/05/2003;Française;;01/09/2024;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;4807,38;H;;;;
M052396;Agence Est;AILLAUD;Éric;H;04/10/1975;Française;;12/04/2007;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;4053,51;G;;;;
M052397;Agence Ouest;ALAIN;Ernest;H;07/03/1992;Française;;23/11/2024;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;Temps plein;3237,74;E;;;;
M052398;Centre de services clients;ALARY;Étienne;H;10/08/1964;Française;;06/06/1986;;CDI;Employé;Contrôle interne;Chargé(e) de recouvrement amiable;Temps plein;3597,80;D;;;;
M052399;Siège;ALBERT;Eugène;H;13/01/1981;Française;;17/01/2003;;CDI;Employé;Marketing;Assistant(e) commercial(e);Temps plein;3178,91;A;;;;
M052400;Agence Nord;ALIX;Ariane;F;16/06/1998;Française;;28/08/2021;;CDI;Employé;Finance;Opérateur(rice) de saisie;70 %;2631,22;B;;;;
M052401;Agence Sud;ALLAIN;Armelle;F;19/11/1970;Française;;11/03/1994;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;3379,20;C;;;;
M052402;Agence Est;ALLEMAND;Aurélia;F;22/04/1987;Française;;22/10/2012;08/10/2013;CDD accroissement;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5525,08;K;;;;
M052403;Agence Ouest;AMAR;Aurore;F;25/09/2004;Française;;05/05/2024;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;4960,46;H;;;;
M052404;Centre de services clients;AMIEL;Bénédicte;F;28/02/1976;Française;;16/12/2003;;CDI;Agent de maîtrise;Conformité;Animateur(rice) commercial(e);Temps plein;4381,01;G;;;;
M052405;Siège;ANCEL;Bérangère;F;03/07/1993;Portugaise;;27/07/2021;;CDI;Technicien;Ressources humaines;Contrôleur(se) de premier niveau;Temps plein;3075,92;E;;;;
M052406;Agence Nord;ANDRE;Camille;F;06/12/1965;Espagnole;;10/02/1994;;CDI;Employé;Systèmes d’information;Gestionnaire des moyens de paiement;Temps plein;3114,20;D;;;;
M052407;Agence Sud;ANGE;Carine;F;09/05/1982;Italienne;;21/09/2012;;CDI;Employé;Juridique;Chargé(e) de recouvrement amiable;Temps plein;2687,22;A;;;;
M052408;Agence Est;ANSELME;Gaël;H;12/10/1999;Marocaine;Carte de résident;04/04/2024;;CDI;Employé;Contrôle interne;Assistant(e) commercial(e);Temps plein;2515,34;B;;;;
M052409;Agence Ouest;ANTOINE;Gaspard;H;15/03/1971;Algérienne;Carte de séjour pluriannuelle;15/11/2003;;CDI;Employé;Marketing;Opérateur(rice) de saisie;Temps plein;3128,91;C;;;;
M052410;Centre de services clients;ARAGON;Georges;H;18/08/1988;Tunisienne;Carte de séjour pluriannuelle;26/06/2021;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5130,45;K;;;;
M052411;Siège;ARBAULT;Gérald;H;21/01/1960;Roumaine;;09/01/1986;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;Temps plein;5001,60;F;;;;
M052412;Agence Nord;ARCHER;Gilles;H;24/06/1977;Allemande;;20/08/1999;;CDI;Technicien;Back-office;Chargé(e) d’études;Temps plein;4274,49;F;;;;
M052413;Agence Sud;ARDOUIN;Grégoire;H;27/11/1994;Belge;;03/03/2017;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;Temps plein;3689,83;E;;;;
M052414;Agence Est;ARGAUD;Christelle;F;02/04/1966;Sénégalaise;Carte de résident;14/10/1990;;CDI;Employé;Conformité;Gestionnaire back-office;Temps plein;3562,64;D;;;;
M052415;Agence Ouest;ARMAND;Claire;F;05/09/1983;Ivoirienne;Carte de séjour pluriannuelle;25/05/2008;;CDI;Employé;Ressources humaines;Gestionnaire des moyens de paiement;Temps plein;3135,66;A;;;;
M052416;Centre de services clients;ARNAL;Clarisse;F;08/02/2000;Comorienne;Carte de séjour pluriannuelle;08/12/2024;;CDI;Employé;Systèmes d’information;Chargé(e) de recouvrement amiable;Temps plein;2280,89;B;;;;
M052417;Siège;ARNOUX;Coline;F;11/07/1972;Malienne;Carte de résident;19/07/1999;;CDI;Employé;Juridique;Assistant(e) commercial(e);50 %;2976,65;C;;;;
M052418;Agence Nord;ARRIVE;Coralie;F;14/12/1989;Turque;Carte de séjour pluriannuelle;02/02/2017;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;4999,91;K;;;;
M052419;Agence Sud;ARTAUD;Delphine;F;17/05/1961;Polonaise;;13/09/1990;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4531,87;F;;;;
M052420;Agence Est;ASSIER;Diane;F;20/10/1978;Camerounaise;Carte de résident;24/04/2008;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3676,55;F;;;;
M052421;Agence Ouest;AUBERT;Dominique;F;23/03/1995;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2024;;CDI;Employé;Réseau;Conseiller(ère) clientèle particuliers;Temps plein;2495,89;C;;;;
M052422;Centre de services clients;AUBRY;Jean;H;26/08/1967;Haïtienne;Carte de séjour pluriannuelle;18/06/1999;;CDI;Employé;Back-office;Conseiller(ère) clientèle professionnels;Temps plein;3316,59;D;;;;
M052423;Siège;AUCLAIR;Jérémie;H;01/01/1984;Française;;01/01/2017;;CDI;Employé;Crédit;Gestionnaire back-office;Temps plein;2870,53;A;;;;
M052424;Agence Nord;AUDOUIN;Jérôme;H;04/06/2001;Française;;12/08/2022;;CDI;Employé;Conformité;Gestionnaire des moyens de paiement;Temps plein;2777,68;B;;;;
M052425;Agence Sud;AUGE;Joachim;H;07/11/1973;Française;;23/03/1995;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;6665,39;J;;;;
M052426;Agence Est;AUGER;Joël;H;10/04/1990;Française;;06/10/2013;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5759,97;K;;;;
M052427;Agence Ouest;AULAGNIER;Jonathan;H;13/09/1962;Française;;17/05/1986;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4729,60;F;;;;
M052428;Centre de services clients;AUMONT;Joseph;H;16/02/1979;Française;;28/12/2004;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3828,14;F;;;;
M052429;Siège;AURIOL;Fanny;F;19/07/1996;Française;;11/07/2022;;CDI;Employé;Marketing;Chargé(e) d’accueil;Temps plein;2412,11;C;;;;
M052430;Agence Nord;AUTHIER;Flora;F;22/12/1968;Française;;22/02/1995;;CDI;Employé;Finance;Conseiller(ère) clientèle particuliers;Temps plein;3160,09;D;;;;
M052431;Agence Sud;AVELINE;Florence;F;25/05/1985;Française;;05/09/2013;;CDI;Employé;Réseau;Conseiller(ère) clientèle professionnels;Temps plein;2733,10;A;;;;
M052432;Agence Est;AVRIL;Françoise;F;28/10/2002;Française;;16/04/2024;;CDI;Employé;Back-office;Gestionnaire back-office;Temps plein;2488,89;B;;;;
M052433;Agence Ouest;AYME;Gabrielle;F;03/03/1974;Française;;27/11/2004;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;5823,16;J;;;;
M052434;Centre de services clients;AZAM;Geneviève;F;06/08/1991;Française;;10/06/2022;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;4954,73;K;;;;
M052435;Siège;BABIN;Ghislaine;F;09/01/1963;Française;;21/01/1995;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;4560,70;F;;;;
M052436;Agence Nord;BACH;Gwenaëlle;F;12/06/1980;Française;;04/08/2013;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3717,00;F;;;;
M052437;Agence Sud;BACHELIER;Ludovic;H;15/11/1997;Française;;15/03/2018;;CDI;Employé;Juridique;Chargé(e) de clientèle à distance;Temps plein;2965,36;C;;;;
M052438;Agence Est;BADIN;Marc;H;18/04/1969;Française;;26/10/1991;;CDI;Employé;Contrôle interne;Chargé(e) d’accueil;Temps plein;3261,95;D;;;;
M052439;Agence Ouest;BAILLARD;Marcel;H;21/09/1986;Française;;09/05/2009;25/01/2010;CDD accroissement;Employé;Marketing;Conseiller(ère) clientèle particuliers;Temps plein;2815,89;A;;;;
M052440;Centre de services clients;BAILLY;Martin;H;24/02/2003;Française;;20/12/2024;;CDI;Employé;Finance;Conseiller(ère) clientèle professionnels;Temps plein;2451,34;B;;;;
M052441;Siège;BALAND;Mathieu;H;27/07/1975;Française;;03/07/2000;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;6129,94;J;;;;
M052442;Agence Nord;BALLU;Matthias;H;02/12/1992;Française;;14/02/2018;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;3701,32;G;;;;
M052443;Agence Sud;BANCEL;Josiane;F;05/05/1964;Française;;25/09/1991;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;4275,22;E;;;;
M052444;Agence Est;BANDET;Judith;F;08/10/1981;Française;;08/04/2009;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;2597,15;B;;;;
M052445;Agence Ouest;BARADAT;Julie;F;11/03/1998;Française;;19/11/2024;;CDI;Employé;Ressources humaines;Opérateur(rice) de saisie;Temps plein;2567,89;C;;;;
M052446;Centre de services clients;BARANGER;Justine;F;14/08/1970;Française;;02/06/2000;;CDI;Employé;Systèmes d’information;Chargé(e) de clientèle à distance;Temps plein;3237,54;D;;;;
M052447;Siège;BARAT;Karine;F;17/01/1987;Portugaise;;13/01/2018;;CDI;Employé;Juridique;Chargé(e) d’accueil;Temps plein;2810,55;A;;;;
M052448;Agence Nord;BARBAROUX;Laetitia;F;20/06/2004;Espagnole;;24/08/2024;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;4975,46;I;;;;
M052449;Agence Sud;BARBE;Laure;F;23/11/1976;Italienne;;07/03/2009;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5297,99;J;;;;
M052450;Agence Est;BARDET;Léa;F;26/04/1993;Marocaine;Carte de résident;18/10/2014;;CDI;Agent de maîtrise;Finance;Adjoint(e) au directeur d’agence;Temps plein;3564,82;G;;;Oui;
M052451;Agence Ouest;BARILLET;Paul;H;01/09/1965;Algérienne;Carte de séjour pluriannuelle;01/05/1987;;CDI;Technicien;Réseau;Technicien(ne) des métiers de la banque;80 %;4449,93;E;;;;
M052452;Centre de services clients;BARJOU;Philippe;H;04/02/1982;Tunisienne;Carte de séjour pluriannuelle;12/12/2005;;CDI;Employé;Back-office;Chargé(e) de recouvrement amiable;Temps plein;3003,57;B;;;;
M052453;Siège;BARON;Pierre;H;07/07/1999;Roumaine;;23/07/2023;;CDI;Employé;Crédit;Assistant(e) commercial(e);Temps plein;2557,51;C;;;;
M052454;Agence Nord;BARRAL;Quentin;H;10/12/1971;Allemande;;06/02/1996;;CDI;Employé;Conformité;Opérateur(rice) de saisie;Temps plein;3334,10;D;;;;
M052455;Agence Sud;BARRAUD;Raphaël;H;13/05/1988;Belge;;17/09/2014;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2888,04;A;;;;
M052456;Agence Est;BARRE;Raymond;H;16/10/1960;Sénégalaise;Carte de résident;28/04/1987;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6979,91;I;;;;
M052457;Agence Ouest;BARTHE;Marianne;F;19/03/1977;Ivoirienne;Carte de séjour pluriannuelle;11/11/2005;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;5844,53;J;;;;
M052458;Centre de services clients;BASSET;Marion;F;22/08/1994;Comorienne;Carte de séjour pluriannuelle;22/06/2023;;CDI;Agent de maîtrise;Contrôle interne;Adjoint(e) au directeur d’agence;Temps plein;3586,30;G;;;;
M052459;Siège;BASTIEN;Marlène;F;25/01/1966;Malienne;Carte de résident;05/01/1996;;CDI;Technicien;Marketing;Technicien(ne) des métiers de la banque;Temps plein;4315,67;E;;;;
M052460;Agence Nord;BATAILLE;Marthe;F;28/06/1983;Turque;Carte de séjour pluriannuelle;16/08/2014;;CDI;Employé;Finance;Gestionnaire des moyens de paiement;Temps plein;2513,99;B;;;;
M052461;Agence Sud;BATTAIS;Maryse;F;03/11/2000;Polonaise;;27/03/2024;;CDI;Employé;Réseau;Chargé(e) de recouvrement amiable;Temps plein;2295,89;C;;;;
M052462;Agence Est;BAUD;Mathilde;F;06/04/1972;Camerounaise;Carte de résident;10/10/2005;;CDI;Employé;Back-office;Assistant(e) commercial(e);Temps plein;2834,99;D;;;;
M052463;Agence Ouest;BAUDET;Maud;F;09/09/1989;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/2010;;CDI;Employé;Crédit;Opérateur(rice) de saisie;Temps plein;2747,44;A;;;;
M052464;Centre de services clients;BAUER;Mélanie;F;12/02/1961;Haïtienne;Carte de séjour pluriannuelle;04/12/1986;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;6627,59;I;;;;
M052465;Siège;BAUME;Samuel;H;15/07/1978;Française;;15/07/2001;;CDI;Agent de maîtrise;Ressources humaines;Superviseur(e) back-office;Temps plein;4364,25;F;;;;
M052466;Agence Nord;BAYARD;Sébastien;H;18/12/1995;Française;;26/02/2019;;CDI;Technicien;Systèmes d’information;Gestionnaire de patrimoine junior;Temps plein;3499,09;F;;;;
M052467;Agence Sud;BAZILLE;Serge;H;21/05/1967;Française;;09/09/1992;;CDI;Ouvrier;Juridique;Agent de maintenance;Temps plein;3137,06;A;;;;
M052468;Agence Est;BEAU;Simon;H;24/10/1984;Française;;20/04/2010;;CDI;Employé;Contrôle interne;Gestionnaire back-office;90 %;3075,72;B;;;;
M052469;Agence Ouest;BEAUCHAMP;Stéphane;H;27/03/2001;Française;;03/11/2024;;CDI;Employé;Marketing;Gestionnaire des moyens de paiement;Temps plein;2738,34;C;;;;
M052470;Centre de services clients;BEAUFILS;Sylvain;H;02/08/1973;Française;;14/06/2001;;CDI;Employé;Finance;Chargé(e) de recouvrement amiable;Temps plein;3406,25;D;;;;
M052471;Siège;BEAUGRAND;Nicole;F;05/01/1990;Française;;25/01/2019;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;4777,64;H;;;;
M052472;Agence Nord;BECHU;Noémie;F;08/06/1962;Française;;08/08/1992;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;6187,78;I;;;;
M052473;Agence Sud;BEGUIN;Océane;F;11/11/1979;Française;;19/03/2010;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3737,16;F;;;;
M052474;Agence Est;BEL;Odile;F;14/04/1996;Française;;02/10/2024;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;3062,39;F;;;;
M052475;Agence Ouest;BELAIR;Olivia;F;17/09/1968;Française;;13/05/2001;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle particuliers;Temps plein;3018,43;A;;;;
M052476;Centre de services clients;BELIN;Pascale;F;20/02/1985;Française;;24/12/2006;14/04/2007;CDD accroissement;Employé;Systèmes d’information;Conseiller(ère) clientèle professionnels;Temps plein;2930,88;B;;;;
M052477;Siège;BELLET;Patricia;F;23/07/2002;Française;;07/07/2024;;CDI;Employé;Juridique;Gestionnaire back-office;Temps plein;2503,89;C;;;;
M052478;Agence Nord;BENARD;Paule;F;26/12/1974;Française;;18/02/1997;;CDI;Employé;Contrôle interne;Gestionnaire des moyens de paiement;Temps plein;3251,87;D;;;;
M052479;Agence Sud;BENOIST;Vincent;H;01/05/1991;Française;;01/09/2015;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5533,59;H;;;;
M052480;Agence Est;BERARD;Xavier;H;04/10/1963;Française;;12/04/1988;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;6999,22;I;;;;
M052481;Agence Ouest;BERGE;Yann;H;07/03/1980;Française;;23/11/2006;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;4385,80;F;;;;
M052482;Centre de services clients;BERLAND;Yves;H;10/08/1997;Française;;06/06/2024;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;3532,74;F;;;;
M052483;Siège;BERNIER;Zacharie;H;13/01/1969;Française;;17/01/1997;;CDI;Employé;Crédit;Chargé(e) d’accueil;Temps plein;3113,93;A;;;;
M052484;Agence Nord;BERTHE;Adrien;H;16/06/1986;Française;;28/08/2015;;CDI;Employé;Conformité;Conseiller(ère) clientèle particuliers;Temps plein;2667,87;B;;;;
M052485;Agence Sud;BERTIN;Alain;H;19/11/2003;Française;;11/03/2024;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle professionnels;70 %;2466,34;C;;;;
M052486;Agence Est;BESANCON;Roxane;F;22/04/1975;Française;;22/10/2006;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;2880,88;D;;;;
M052487;Agence Ouest;BESSE;Sabine;F;25/09/1992;Française;;05/05/2024;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;4732,46;H;;;;
M052488;Centre de services clients;BETTON;Salomé;F;28/02/1964;Française;;16/12/1997;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;4368,03;G;;;;
M052489;Siège;BEZIAT;Sandra;F;03/07/1981;Portugaise;;27/07/2002;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;3964,61;E;;;;
M052490;Agence Nord;BIDAUD;Sarah;F;06/12/1998;Espagnole;;10/02/2020;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2400,49;B;;;;
M052491;Agence Sud;BIGOT;Séverine;F;09/05/1970;Italienne;;21/09/1993;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;3435,31;A;;;;
M052492;Agence Est;BILLARD;Sibylle;F;12/10/1987;Marocaine;Carte de résident;04/04/2011;;CDI;Employé;Back-office;Chargé(e) d’accueil;Temps plein;3008,33;B;;;;
M052493;Agence Ouest;BILLET;Solange;F;15/03/2004;Algérienne;Carte de séjour pluriannuelle;15/11/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle particuliers;Temps plein;2711,89;C;;;;
M052494;Centre de services clients;BINET;Armand;H;18/08/1976;Tunisienne;Carte de séjour pluriannuelle;26/06/2002;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;Temps plein;2971,08;D;;;;
M052495;Siège;BIZET;Arnaud;H;21/01/1993;Roumaine;;09/01/2020;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;4998,14;H;;;;
M052496;Agence Nord;BLAIN;Arthur;H;24/06/1965;Allemande;;20/08/1993;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;4555,57;G;;;;
M052497;Agence Sud;BLANC;Aurélien;H;27/11/1982;Belge;;03/03/2011;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;Temps plein;3671,05;E;;;;
