Matricule;Établissement;Nom;Prénom;Sexe;Date de naissance;Nationalité;Titre de séjour;Date d'entrée;Date de sortie;Type de contrat;Statut;Service;Emploi;Temps de travail;Salaire mensuel brut;Coefficient;Absence longue en cours;Mandat;Bénéficiaire obligation emploi;Observations
M051317;Agence Ouest;BELLET;Patricia;F;15/03/1992;Algérienne;Carte de séjour pluriannuelle;15/11/2024;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2543,89;C;;;;
M051318;Centre de services clients;BENARD;Paule;F;18/08/1964;Tunisienne;Carte de séjour pluriannuelle;26/06/1997;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;6232,61;K;;;;
M051319;Siège;BENOIST;Pauline;F;21/01/1981;Roumaine;;09/01/2002;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4321,85;F;;;;
M051320;Agence Nord;BERARD;Perrine;F;24/06/1998;Allemande;;20/08/2020;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3494,43;F;;;;
M051321;Agence Sud;BERGE;Priscille;F;27/11/1970;Belge;;03/03/1993;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;3525,31;C;;;;
M051322;Agence Est;BERLAND;Samuel;H;02/04/1987;Sénégalaise;Carte de résident;14/10/2011;;CDI;Employé;Back-office;Chargé(e) d’accueil;Temps plein;2730,55;D;;;;
M051323;Agence Ouest;BERNIER;Sébastien;H;05/09/2004;Ivoirienne;Carte de séjour pluriannuelle;25/05/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle particuliers;Temps plein;2420,34;A;;;;
M051324;Centre de services clients;BERTHE;Serge;H;08/02/1976;Comorienne;Carte de séjour pluriannuelle;08/12/2002;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;Temps plein;3061,08;B;;;;
M051325;Siège;BERTIN;Simon;H;11/07/1993;Malienne;Carte de résident;19/07/2020;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5088,14;J;;;;
M051326;Agence Nord;BESANCON;Stéphane;H;14/12/1965;Turque;Carte de séjour pluriannuelle;02/02/1993;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6553,77;K;;;;
M051327;Agence Sud;BESSE;Sylvain;H;17/05/1982;Polonaise;;13/09/2011;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4017,35;F;;;;
M051328;Agence Est;BETTON;Théo;H;20/10/1999;Camerounaise;Carte de résident;24/04/2024;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3350,74;F;;;;
M051329;Agence Ouest;BEZIAT;Sandra;F;23/03/1971;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2002;19/07/2003;CDD accroissement;Employé;Marketing;Opérateur(rice) de saisie;60 %;3154,32;C;;;;
M051330;Centre de services clients;BIDAUD;Sarah;F;26/08/1988;Haïtienne;Carte de séjour pluriannuelle;18/06/2020;;CDI;Employé;Finance;Chargé(e) de clientèle à distance;Temps plein;2727,33;D;;;;
M051331;Siège;BIGOT;Séverine;F;01/01/1960;Française;;01/01/1993;;CDI;Employé;Réseau;Chargé(e) d’accueil;Temps plein;3475,31;A;;;;
M051332;Agence Nord;BILLARD;Sibylle;F;04/06/1977;Française;;12/08/1998;;CDI;Employé;Back-office;Conseiller(ère) clientèle particuliers;Temps plein;3387,76;B;;;;
M051333;Agence Sud;BILLET;Solange;F;07/11/1994;Française;;23/03/2016;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;4955,54;J;;;;
M051334;Agence Est;BINET;Sophie;F;10/04/1966;Française;;06/10/1989;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;6365,69;K;;;;
M051335;Agence Ouest;BIZET;Stéphanie;F;13/09/1983;Française;;17/05/2007;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;3870,67;F;;;;
M051336;Centre de services clients;BLAIN;Suzanne;F;16/02/2000;Française;;28/12/2024;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3088,39;F;;;;
M051337;Siège;BLANC;Xavier;H;19/07/1972;Française;;11/07/1998;;CDI;Employé;Juridique;Assistant(e) commercial(e);Temps plein;3248,76;C;;;;
M051338;Agence Nord;BLANCHE;Yann;H;22/12/1989;Française;;22/02/2016;;CDI;Employé;Contrôle interne;Opérateur(rice) de saisie;Temps plein;2802,70;D;;;;
M051339;Agence Sud;BLIN;Yves;H;25/05/1961;Française;;05/09/1989;;CDI;Employé;Marketing;Chargé(e) de clientèle à distance;Temps plein;3579,29;A;;;;
M051340;Agence Est;BLOCH;Zacharie;H;28/10/1978;Française;;16/04/2007;;CDI;Employé;Finance;Chargé(e) d’accueil;Temps plein;3133,23;B;;;;
M051341;Agence Ouest;BOCQUET;Adrien;H;03/03/1995;Française;;27/11/2024;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;5085,38;J;;;;
M051342;Centre de services clients;BODARD;Alain;H;06/08/1967;Française;;10/06/1998;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;4667,12;G;;;;
M051343;Siège;BOFFY;Victoire;F;09/01/1984;Française;;21/01/2016;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;3657,47;E;;;;
M051344;Agence Nord;BOHAIN;Violaine;F;12/06/2001;Française;;04/08/2024;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;1989,89;B;;;;
M051345;Agence Sud;BOILEAU;Virginie;F;15/11/1973;Française;;15/03/1994;;CDI;Employé;Ressources humaines;Chargé(e) de recouvrement amiable;Temps plein;3091,20;C;;;;
M051346;Agence Est;BOISSEAU;Zoé;F;18/04/1990;Française;;26/10/2012;;CDI;Employé;Systèmes d’information;Assistant(e) commercial(e);80 %;2664,22;D;;;;
M051347;Agence Ouest;BOIVIN;Adélaïde;F;21/09/1962;Française;;09/05/1986;;CDI;Employé;Juridique;Opérateur(rice) de saisie;Temps plein;3386,08;A;;;;
M051348;Centre de services clients;BOLLE;Agnès;F;24/02/1979;Française;;20/12/2003;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;5778,80;I;;;;
M051349;Siège;BOMBARD;Aline;F;27/07/1996;Française;;03/07/2021;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;4910,37;J;;;;
M051350;Agence Nord;BONHOMME;Alizée;F;02/12/1968;Française;;14/02/1994;;CDI;Agent de maîtrise;Finance;Adjoint(e) au directeur d’agence;Temps plein;4501,53;G;;;;
M051351;Agence Sud;BONIN;Armand;H;05/05/1985;Française;;25/09/2012;;CDI;Technicien;Réseau;Technicien(ne) des métiers de la banque;Temps plein;3798,18;E;;;;
M051352;Agence Est;BONNARD;Arnaud;H;08/10/2002;Française;;08/04/2024;;CDI;Employé;Back-office;Gestionnaire back-office;Temps plein;2707,34;B;;;Oui;
M051353;Agence Ouest;BONNEL;Arthur;H;11/03/1974;Française;;19/11/2003;;CDI;Employé;Crédit;Gestionnaire des moyens de paiement;Temps plein;3320,91;C;;;;
M051354;Centre de services clients;BONNET;Aurélien;H;14/08/1991;Française;;02/06/2021;;CDI;Employé;Conformité;Chargé(e) de recouvrement amiable;Temps plein;2874,85;D;;;;
M051355;Siège;BONVIN;Baptiste;H;17/01/1963;Portugaise;;13/01/1994;;CDI;Employé;Ressources humaines;Assistant(e) commercial(e);Temps plein;3171,44;A;;;;
M051356;Agence Nord;BORDIER;Benjamin;H;20/06/1980;Espagnole;;24/08/2012;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5402,66;I;;;;
M051357;Agence Sud;BOREL;Armelle;F;23/11/1997;Italienne;;07/03/2024;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;4622,46;J;;;;
M051358;Agence Est;BORNE;Aurélia;F;26/04/1969;Marocaine;Carte de résident;18/10/1990;;CDI;Agent de maîtrise;Contrôle interne;Adjoint(e) au directeur d’agence;Temps plein;4508,87;G;;;;
M051359;Agence Ouest;BOSCHER;Aurore;F;01/09/1986;Algérienne;Carte de séjour pluriannuelle;01/05/2008;;CDI;Technicien;Marketing;Technicien(ne) des métiers de la banque;Temps plein;3653,55;E;;;;
M051360;Centre de services clients;BOSSE;Bénédicte;F;04/02/2003;Tunisienne;Carte de séjour pluriannuelle;12/12/2024;;CDI;Employé;Finance;Conseiller(ère) clientèle professionnels;Temps plein;2472,89;B;;;;
M051361;Siège;BOTTE;Bérangère;F;07/07/1975;Roumaine;;23/07/1999;;CDI;Employé;Réseau;Gestionnaire back-office;Temps plein;3168,65;C;;;;
M051362;Agence Nord;BOUCARD;Camille;F;10/12/1992;Allemande;;06/02/2017;;CDI;Employé;Back-office;Gestionnaire des moyens de paiement;Temps plein;2741,66;D;;;;
M051363;Agence Sud;BOUCHE;Carine;F;13/05/1964;Belge;;17/09/1990;;CDI;Employé;Crédit;Chargé(e) de recouvrement amiable;90 %;3489,64;A;;;;
M051364;Agence Est;BOUDIN;Caroline;F;16/10/1981;Sénégalaise;Carte de résident;28/04/2008;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;5733,62;I;;;;
M051365;Agence Ouest;BOUE;Christophe;H;19/03/1998;Ivoirienne;Carte de séjour pluriannuelle;11/11/2024;;CDI;Agent de maîtrise;Ressources humaines;Superviseur(e) back-office;Temps plein;3726,58;F;;;;
M051366;Centre de services clients;BOUFFARD;Claude;H;22/08/1970;Comorienne;Carte de séjour pluriannuelle;22/06/1999;08/10/2000;CDD accroissement;Technicien;Systèmes d’information;Gestionnaire de patrimoine junior;Temps plein;3936,49;F;;;;
M051367;Siège;BOUGARD;Clément;H;25/01/1987;Malienne;Carte de résident;05/01/2017;;CDI;Ouvrier;Juridique;Agent de maintenance;Temps plein;2274,81;A;;;;
M051368;Agence Nord;BOUILLET;Corentin;H;28/06/2004;Turque;Carte de séjour pluriannuelle;16/08/2024;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle particuliers;Temps plein;2435,34;B;;;;
M051369;Agence Sud;BOULAND;Cyril;H;03/11/1976;Polonaise;;27/03/2008;;CDI;Employé;Marketing;Conseiller(ère) clientèle professionnels;Temps plein;2913,06;C;;;;
M051370;Agence Est;BOULET;Damien;H;06/04/1993;Camerounaise;Carte de résident;10/10/2024;;CDI;Employé;Finance;Gestionnaire back-office;Temps plein;2521,34;D;;;;
M051371;Agence Ouest;BOUQUET;Claire;F;09/09/1965;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/1986;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;6668,59;H;;;;
M051372;Centre de services clients;BOURDIER;Clarisse;F;12/02/1982;Haïtienne;Carte de séjour pluriannuelle;04/12/2004;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5800,16;I;;;;
M051373;Siège;BOURGES;Coline;F;15/07/1999;Française;;15/07/2022;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3527,13;F;;;;
M051374;Agence Nord;BOURGOIN;Coralie;F;18/12/1971;Française;;26/02/1995;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;4254,18;F;;;;
M051375;Agence Sud;BOURNE;Delphine;F;21/05/1988;Française;;09/09/2013;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2925,10;A;;;;
M051376;Agence Est;BOUSQUET;Diane;F;24/10/1960;Française;;20/04/1986;;CDI;Employé;Systèmes d’information;Chargé(e) d’accueil;Temps plein;3673,08;B;;;;
M051377;Agence Ouest;BOUTIN;Dominique;F;27/03/1977;Française;;03/11/2004;;CDI;Employé;Juridique;Conseiller(ère) clientèle particuliers;Temps plein;3246,10;C;;;;
M051378;Centre de services clients;BOUVIER;Éliane;F;02/08/1994;Française;;14/06/2022;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle professionnels;Temps plein;2339,11;D;;;;
M051379;Siège;BOYE;Emmanuel;H;05/01/1966;Française;;25/01/1995;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;6327,39;H;;;;
M051380;Agence Nord;BOYER;Éric;H;08/06/1983;Française;;08/08/2013;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5421,97;I;;;;
M051381;Agence Sud;BRAULT;Ernest;H;11/11/2000;Française;;19/03/2024;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;3454,58;F;;;;
M051382;Agence Est;BREHIER;Étienne;H;14/04/1972;Française;;02/10/2004;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;3970,14;F;;;;
M051383;Agence Ouest;BREMOND;Eugène;H;17/09/1989;Française;;13/05/2022;;CDI;Employé;Crédit;Opérateur(rice) de saisie;Temps plein;2654,68;A;;;;
M051384;Centre de services clients;BRESSON;Fabien;H;20/02/1961;Française;;24/12/1986;;CDI;Employé;Conformité;Chargé(e) de clientèle à distance;Temps plein;3675,80;B;;;;
M051385;Siège;BRETON;Fabrice;H;23/07/1978;Française;;07/07/2000;;CDI;Employé;Ressources humaines;Chargé(e) d’accueil;Temps plein;3338,42;C;;;;
M051386;Agence Nord;BREUIL;Flora;F;26/12/1995;Française;;18/02/2018;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle particuliers;Temps plein;2787,55;D;;;;
M051387;Agence Sud;BRIAND;Florence;F;01/05/1967;Française;;01/09/1991;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;6623,42;H;;;;
M051388;Agence Est;BRICOUT;Françoise;F;04/10/1984;Française;;12/04/2009;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;4158,00;G;;;;
M051389;Agence Ouest;BRIERE;Gabrielle;F;07/03/2001;Française;;23/11/2024;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;2967,39;E;;;;
M051390;Centre de services clients;BRIGNON;Geneviève;F;10/08/1973;Française;;06/06/2000;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2603,50;B;;;;
M051391;Siège;BRILLAND;Ghislaine;F;13/01/1990;Française;;17/01/2018;;CDI;Employé;Réseau;Assistant(e) commercial(e);Temps plein;2522,55;A;;;;
M051392;Agence Nord;BRIOT;Gwenaëlle;F;16/06/1962;Française;;28/08/1991;;CDI;Employé;Back-office;Opérateur(rice) de saisie;Temps plein;3270,53;B;;;;
M051393;Agence Sud;BRISSET;Hélène;F;19/11/1979;Française;;11/03/2009;;CDI;Employé;Crédit;Chargé(e) de clientèle à distance;Temps plein;2843,55;C;;;;
M051394;Agence Est;BROCARD;Georges;H;22/04/1996;Française;;22/10/2024;;CDI;Employé;Conformité;Chargé(e) d’accueil;Temps plein;2593,34;D;;;;
M051395;Agence Ouest;BROCHET;Gérald;H;25/09/1968;Française;;05/05/2000;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;6271,94;H;;;;
M051396;Centre de services clients;BRODIN;Gilles;H;28/02/1985;Française;;16/12/2018;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);Temps plein;3843,32;G;;;;
M051397;Siège;BROSSARD;Grégoire;H;03/07/2002;Portugaise;;27/07/2023;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;50 %;3472,61;E;;;;
M051398;Agence Nord;BROUARD;Guillaume;H;06/12/1974;Espagnole;;10/02/1996;;CDI;Employé;Contrôle interne;Gestionnaire des moyens de paiement;Temps plein;3526,10;D;;;;
M051399;Agence Sud;BRUEL;Gustave;H;09/05/1991;Italienne;;21/09/2014;;CDI;Employé;Marketing;Chargé(e) de recouvrement amiable;Temps plein;3080,04;A;;;;
M051400;Agence Est;BRUNEL;Judith;F;12/10/1963;Marocaine;Carte de résident;04/04/1987;;CDI;Employé;Finance;Assistant(e) commercial(e);Temps plein;3238,97;B;;;;
M051401;Agence Ouest;BRUNET;Julie;F;15/03/1980;Algérienne;Carte de séjour pluriannuelle;15/11/2005;;CDI;Employé;Réseau;Opérateur(rice) de saisie;Temps plein;2811,99;C;;;;
M051402;Centre de services clients;BUFFET;Justine;F;18/08/1997;Tunisienne;Carte de séjour pluriannuelle;26/06/2023;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;4688,10;K;;;;
M051403;Siège;BUGEAT;Karine;F;21/01/1969;Roumaine;;09/01/1996;25/01/1997;CDD accroissement;Cadre;Crédit;Ingénieur patrimonial;Temps plein;6098,24;H;;;;
M051404;Agence Nord;BUISSON;Laetitia;F;24/06/1986;Allemande;;20/08/2014;;CDI;Agent de maîtrise;Conformité;Animateur(rice) commercial(e);Temps plein;3706,82;G;;;;
M051405;Agence Sud;BURDIN;Laure;F;27/11/2003;Belge;;03/03/2024;;CDI;Technicien;Ressources humaines;Contrôleur(se) de premier niveau;Temps plein;3175,39;E;;;;
M051406;Agence Est;BUREAU;Léa;F;02/04/1975;Sénégalaise;Carte de résident;14/10/2005;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;3026,99;D;;;;
M051407;Agence Ouest;BUSSON;Lucie;F;05/09/1992;Ivoirienne;Carte de séjour pluriannuelle;25/05/2023;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2600,00;A;;;;
M051408;Centre de services clients;CABANEL;Jérôme;H;08/02/1964;Comorienne;Carte de séjour pluriannuelle;08/12/1996;;CDI;Employé;Contrôle interne;Chargé(e) de recouvrement amiable;Temps plein;3476,10;B;;;;
M051409;Siège;CABROL;Joachim;H;11/07/1981;Malienne;Carte de résident;19/07/2014;;CDI;Employé;Marketing;Assistant(e) commercial(e);Temps plein;3030,04;C;;;;
M051410;Agence Nord;CADET;Joël;H;14/12/1998;Turque;Carte de séjour pluriannuelle;02/02/2019;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5435,83;K;;;;
M051411;Agence Sud;CAILLARD;Jonathan;H;17/05/1970;Polonaise;;13/09/1992;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;Temps plein;4497,86;F;;;;
M051412;Agence Est;CALAIS;Joseph;H;20/10/1987;Camerounaise;Carte de résident;24/04/2010;;CDI;Technicien;Back-office;Chargé(e) d’études;Temps plein;3610,92;F;;;;
M051413;Agence Ouest;CALMET;Julien;H;23/03/2004;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2024;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;Temps plein;3165,74;E;;;Oui;
M051414;Centre de services clients;CAMBON;Marion;F;26/08/1976;Haïtienne;Carte de séjour pluriannuelle;18/06/2001;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;60 %;2995,43;D;;;;
M051415;Siège;CAMPAGNE;Marlène;F;01/01/1993;Française;;01/01/2019;;CDI;Employé;Ressources humaines;Gestionnaire back-office;Temps plein;2568,44;A;;;;
M051416;Agence Nord;CANET;Marthe;F;04/06/1965;Française;;12/08/1992;;CDI;Employé;Systèmes d’information;Gestionnaire des moyens de paiement;Temps plein;3316,42;B;;;;
M051417;Agence Sud;CANTAT;Maryse;F;07/11/1982;Française;;23/03/2010;;CDI;Employé;Juridique;Chargé(e) de recouvrement amiable;Temps plein;2889,44;C;;;;
M051418;Agence Est;CAPELLE;Mathilde;F;10/04/1999;Française;;06/10/2024;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;4845,46;K;;;;
M051419;Agence Ouest;CARDINAL;Maud;F;13/09/1971;Française;;17/05/2001;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4337,68;F;;;;
M051420;Centre de services clients;CARLIER;Mélanie;F;16/02/1988;Française;;28/12/2019;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3507,94;F;;;;
M051421;Siège;CARON;Micheline;F;19/07/1960;Française;;11/07/1992;;CDI;Employé;Réseau;Chargé(e) d’accueil;Temps plein;3531,42;C;;;;
M051422;Agence Nord;CARRE;Marc;H;22/12/1977;Française;;22/02/2010;;CDI;Employé;Back-office;Conseiller(ère) clientèle particuliers;Temps plein;2737,72;D;;;;
M051423;Agence Sud;CARRIER;Marcel;H;25/05/1994;Française;;05/09/2015;;CDI;Employé;Crédit;Conseiller(ère) clientèle professionnels;Temps plein;2644,87;A;;;;
M051424;Agence Est;CARTIER;Martin;H;28/10/1966;Française;;16/04/1988;;CDI;Employé;Conformité;Gestionnaire back-office;Temps plein;3421,46;B;;;;
M051425;Agence Ouest;CASSAN;Mathieu;H;03/03/1983;Française;;27/11/2006;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5805,80;J;;;;
M051426;Centre de services clients;CASTAING;Matthias;H;06/08/2000;Française;;10/06/2024;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;4900,38;K;;;;
M051427;Siège;CATALA;Maxime;H;09/01/1972;Française;;21/01/1997;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4519,41;F;;;;
M051428;Agence Nord;CATHALA;Michel;H;12/06/1989;Française;;04/08/2015;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3644,57;F;;;;
M051429;Agence Sud;CAUDRON;Océane;F;15/11/1961;Française;;15/03/1988;;CDI;Employé;Marketing;Chargé(e) de clientèle à distance;Temps plein;3499,86;C;;;;
M051430;Agence Est;CAUSSE;Odile;F;18/04/1978;Française;;26/10/2006;;CDI;Employé;Finance;Chargé(e) d’accueil;Temps plein;3072,88;D;;;;
M051431;Agence Ouest;CAVALIER;Olivia;F;21/09/1995;Française;;09/05/2024;;CDI;Employé;Réseau;Conseiller(ère) clientèle particuliers;80 %;2645,89;A;;;;
M051432;Centre de services clients;CAZALS;Pascale;F;24/02/1967;Française;;20/12/1997;;CDI;Employé;Back-office;Conseiller(ère) clientèle professionnels;Temps plein;3393,87;B;;;;
M051433;Siège;CELESTIN;Patricia;F;27/07/1984;Française;;03/07/2015;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;4986,18;J;;;;
M051434;Agence Nord;CERF;Paule;F;02/12/2001;Française;;14/02/2024;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;4573,46;K;;;;
M051435;Agence Sud;CHABAUD;Pauline;F;05/05/1973;Française;;25/09/2006;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;3886,50;F;;;;
M051436;Agence Est;CHABRE;Perrine;F;08/10/1990;Française;;08/04/2011;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3504,02;F;;;;
M051437;Agence Ouest;CHAILLOU;Pierre;H;11/03/1962;Française;;19/11/1986;;CDI;Employé;Juridique;Opérateur(rice) de saisie;Temps plein;3554,80;C;;;;
M051438;Centre de services clients;CHALAMET;Quentin;H;14/08/1979;Française;;02/06/2002;;CDI;Employé;Contrôle interne;Chargé(e) de clientèle à distance;Temps plein;3163,08;D;;;;
M051439;Siège;CHALIER;Raphaël;H;17/01/1996;Portugaise;;13/01/2020;;CDI;Employé;Marketing;Chargé(e) d’accueil;Temps plein;2717,02;A;;;;
M051440;Agence Nord;CHAMARD;Raymond;H;20/06/1968;Espagnole;;24/08/1993;14/04/1994;CDD accroissement;Employé;Finance;Conseiller(ère) clientèle particuliers;Temps plein;3493,61;B;;;;
M051441;Agence Sud;CHAMBAUD;Régis;H;23/11/1985;Italienne;;07/03/2011;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;5750,35;J;;;;
